Name:CatLog




--------
Date, Time, Latitude, Longitude, Altitude, Satellites, HDOP, PDOP, Temperature [C], Speed [km/h], TTFF, SNR AVG, SNR MAX
05/02/2024,22:28:38,36.9633,-7.8846183,42,6,1.2,1.5,12,5.556,1,37,41
05/02/2024,22:33:43,36.9631217,-7.8843467,16,8,1,1.3,12,0,2,37,40
05/02/2024,22:38:47,36.96317,-7.8843983,18,8,1,1.3,12,0,2,37,39
05/02/2024,22:43:50,36.9631783,-7.8844567,38,5,1.9,2.1,12,12.964,1,36,40
05/02/2024,22:48:56,36.9632,-7.88445,20,8,1,1.3,12,1.852,3,36,41
05/02/2024,22:54:01,36.9631483,-7.8843867,22,8,1,1.3,12,0,3,36,42
05/02/2024,22:59:06,36.9631617,-7.8843833,22,9,1,1.3,12,0,3,34,40
05/02/2024,23:04:12,36.96318,-7.88442,20,9,1,1.3,12,0,3,34,41
05/02/2024,23:09:55,36.9631883,-7.88434,14,11,0.8,1.4,12,0,40,35,41
05/02/2024,23:14:59,36.9631767,-7.8843317,12,11,0.8,1.1,12,1.852,2,36,40
05/02/2024,23:20:18,36.9631467,-7.88433,16,10,0.8,1.1,12,0,16,36,41
05/02/2024,23:25:21,36.9631367,-7.884255,34,6,1.1,1.5,12,0,1,38,41
05/02/2024,23:30:24,36.9631217,-7.8842783,32,5,1.5,1.8,12,0,1,37,40
05/02/2024,23:35:27,36.96323,-7.88435,24,6,1.2,1.5,11,1.852,1,36,41
05/02/2024,23:40:32,36.963195,-7.8842917,16,8,1,1.3,11,7.408,2,34,40
05/02/2024,23:45:36,36.9632983,-7.884205,8,7,1.4,1.6,11,14.816,2,36,40
05/02/2024,23:50:41,36.9631233,-7.88435,12,8,0.9,1.2,11,1.852,3,37,41
05/02/2024,23:55:46,36.963155,-7.884325,6,6,1.4,1.7,11,1.852,3,37,42
05/03/2024,00:00:50,36.9632483,-7.88428,-26,5,2.9,3,10,18.52,1,38,40
05/03/2024,00:05:54,36.963155,-7.88438,4,7,1.2,1.5,10,5.556,2,36,40
05/03/2024,00:10:57,36.9630867,-7.8843333,-6,8,0.9,1.2,10,3.704,1,37,40
05/03/2024,00:16:00,36.96306,-7.8843683,18,8,0.9,1.2,10,1.852,1,37,40
05/03/2024,00:21:04,36.96314,-7.88435,-2,8,0.9,1.2,10,0,1,37,41
05/03/2024,00:26:08,36.963115,-7.8843283,18,7,1.2,1.5,9,0,2,37,41
05/03/2024,00:31:11,36.9630683,-7.8843917,6,7,1.2,1.5,9,9.26,1,37,40
05/03/2024,00:36:14,36.9631417,-7.884325,0,8,1,1.2,9,3.704,1,36,41
05/03/2024,00:41:19,36.9630167,-7.8843583,12,6,1.5,1.8,9,0,2,38,41
05/03/2024,00:46:22,36.963095,-7.8843883,-8,7,1.2,1.5,8,3.704,1,37,40
05/03/2024,00:51:25,36.9630567,-7.8842433,10,6,1.3,1.5,8,11.112,1,37,41
05/03/2024,00:56:28,36.9631883,-7.8843333,-2,6,1.3,1.7,8,1.852,1,38,40
05/03/2024,01:01:33,36.9631217,-7.8843467,6,6,1.3,1.6,8,0,2,37,40
05/03/2024,01:06:37,36.9631217,-7.884305,10,6,1.3,1.6,8,0,2,38,41
05/03/2024,01:12:20,36.9630917,-7.8843417,10,8,1,1.3,7,0,41,37,40
05/03/2024,01:17:23,36.9629883,-7.8842667,8,5,1.6,1.9,7,9.26,1,35,39
05/03/2024,01:22:27,36.9631033,-7.88434,-24,5,1.7,1.9,7,1.852,2,37,39
05/03/2024,01:27:30,36.9632033,-7.88446,34,7,1.3,1.6,7,3.704,1,37,40
05/03/2024,01:32:35,36.963075,-7.8842283,14,8,0.9,1.2,6,0,2,38,42
05/03/2024,01:37:39,36.9631267,-7.88435,18,8,0.9,1.2,6,0,2,37,41
05/03/2024,01:42:42,36.9629867,-7.8842933,-2,7,1.3,1.5,6,1.852,1,37,40
05/03/2024,01:47:46,36.9631517,-7.8843567,30,8,0.9,1.2,6,0,2,36,40
05/03/2024,01:52:49,36.963165,-7.884395,34,8,0.9,1.2,6,3.704,1,35,38
05/03/2024,01:57:54,36.9631067,-7.88427,16,8,1,1.2,6,0,2,36,41
05/03/2024,02:02:57,36.9631217,-7.88442,16,7,1.8,2,6,1.852,1,36,41
05/03/2024,02:08:01,36.9630783,-7.8843867,10,6,2.1,2.3,6,0,2,36,40
05/03/2024,02:13:04,36.9631933,-7.8843983,22,6,2.1,2.3,6,0,1,36,41
05/03/2024,02:18:08,36.96303,-7.88429,-4,6,2.2,2.3,6,7.408,1,36,40
05/03/2024,02:23:11,36.9631183,-7.88435,-8,5,2.5,2.7,7,1.852,1,38,41
05/03/2024,02:28:14,36.9630867,-7.884335,0,5,2.6,2.7,6,5.556,1,38,41
05/03/2024,02:33:20,36.9631083,-7.8842833,22,5,2.6,2.7,7,1.852,4,38,41
05/03/2024,02:38:25,36.9631517,-7.8843783,14,5,2.6,2.7,6,0,2,37,40
05/03/2024,02:43:28,36.963115,-7.88434,18,5,2.6,2.7,6,0,1,37,42
05/03/2024,02:48:31,36.9630883,-7.8843617,-8,5,2.6,2.7,6,3.704,1,39,43
05/03/2024,02:53:34,36.9630917,-7.8842717,-6,5,2.6,2.7,6,1.852,1,37,41
05/03/2024,02:58:38,36.9631133,-7.8842283,14,4,2.6,2.8,6,0,1,38,41
05/03/2024,03:03:49,36.9631583,-7.8843783,8,4,2.6,2.7,6,0,9,35,40
05/03/2024,03:08:53,36.9630967,-7.884185,-10,5,2.5,2.6,6,5.556,2,31,40
05/03/2024,03:14:36,36.963125,-7.8843333,8,10,0.7,1.4,6,0,40,35,42
05/03/2024,03:19:40,36.9631367,-7.8843467,2,7,1.3,1.5,6,3.704,2,38,40
05/03/2024,03:24:44,36.9630933,-7.88433,14,9,0.8,1.2,6,1.852,2,37,40
05/03/2024,03:29:48,36.963055,-7.88439,0,9,0.8,1.2,6,1.852,1,35,43
05/03/2024,03:34:51,36.9630917,-7.884335,0,9,0.8,1.2,5,1.852,1,35,40
05/03/2024,03:39:54,36.9631167,-7.88434,10,9,0.8,1.2,5,0,1,35,39
05/03/2024,03:44:57,36.9630767,-7.8842617,6,9,0.8,1.2,5,0,1,35,40
05/03/2024,03:50:01,36.963085,-7.8843017,2,9,0.8,1.2,5,1.852,1,34,40
05/03/2024,03:55:04,36.9630067,-7.8843917,0,8,0.9,1.2,6,0,1,34,41
05/03/2024,04:00:07,36.9631617,-7.88436,2,8,0.9,1.2,5,1.852,1,33,40
05/03/2024,04:05:10,36.9631083,-7.8842883,2,8,0.8,1.2,6,0,1,37,40
05/03/2024,04:10:16,36.96308,-7.88424,10,5,1.2,1.5,6,7.408,3,36,38
05/03/2024,04:15:20,36.9606717,-7.883945,0,7,1,1.4,7,0,2,35,39
05/03/2024,04:20:23,36.9629233,-7.88439,-2,8,0.8,1.2,9,1.852,1,37,41
05/03/2024,04:25:27,36.96291,-7.8843283,4,8,0.8,1.2,8,3.704,2,35,40
05/03/2024,04:30:31,36.963055,-7.884345,14,6,1.1,1.4,7,5.556,1,36,38
05/03/2024,04:35:35,36.9631633,-7.8843667,4,6,1.1,1.4,7,1.852,2,38,40
05/03/2024,04:40:38,36.9630967,-7.8842933,-12,5,1.1,1.5,6,3.704,1,36,41
05/03/2024,04:45:42,36.96309,-7.88428,-2,6,1.1,1.4,6,0,2,34,38
05/03/2024,04:50:46,36.963055,-7.8842617,-2,6,1.1,1.4,6,1.852,1,38,40
05/03/2024,04:55:50,36.9631383,-7.8843967,0,5,1.3,1.5,6,0,2,37,39
05/03/2024,05:00:53,36.9631383,-7.8843783,8,5,1.2,1.5,6,3.704,1,36,40
05/03/2024,05:05:56,36.9631133,-7.8843317,2,5,1.2,1.5,6,1.852,1,35,39
05/03/2024,05:11:02,36.9630833,-7.8843133,6,5,1.1,1.4,6,0,3,34,38
05/03/2024,05:16:45,36.9631233,-7.8843017,4,9,0.8,1.1,6,0,41,31,40
05/03/2024,05:21:49,36.9631533,-7.884265,0,5,1.5,1.8,6,0,2,36,39
05/03/2024,05:26:53,36.96317,-7.8843067,2,7,1.1,1.4,6,1.852,2,34,39
05/03/2024,05:31:58,36.9631417,-7.8842883,2,6,1.3,1.5,6,0,2,35,39
05/03/2024,05:37:02,36.963165,-7.8842883,2,8,0.9,1.2,5,0,2,34,39
05/03/2024,05:42:06,36.9631117,-7.8842533,-2,8,0.9,1.2,5,0,2,36,39
05/03/2024,05:47:13,36.96316,-7.8842083,8,7,1,1.3,5,0,4,34,40
05/03/2024,05:52:19,36.9631833,-7.8841667,6,7,1,1.3,5,0,4,34,39
05/03/2024,05:57:25,36.963135,-7.8842567,2,7,1,1.3,5,0,4,34,40
05/03/2024,06:02:34,36.962865,-7.8845483,-38,5,1.7,1.9,7,0,6,34,40
05/03/2024,06:07:39,36.9631533,-7.88419,14,7,1,1.3,9,0,3,34,40
05/03/2024,06:12:44,36.963095,-7.8843033,4,6,1.1,1.4,10,0,3,34,39
05/03/2024,06:17:47,36.963085,-7.884285,0,5,1.4,1.6,9,1.852,1,34,39
05/03/2024,06:22:53,36.96313,-7.884215,6,6,1.2,1.5,10,0,3,35,40
05/03/2024,06:27:58,36.9631367,-7.88421,2,7,1.1,1.4,10,0,3,36,40
05/03/2024,06:33:03,36.96311,-7.8842467,0,6,1.2,1.5,12,0,3,38,40
05/03/2024,06:38:08,36.9631217,-7.8841733,2,7,1.1,1.4,13,0,3,35,41
05/03/2024,06:43:14,36.9631383,-7.8841417,0,6,1.2,1.5,13,0,3,38,41
05/03/2024,06:48:17,36.9631783,-7.883815,-12,5,1.4,1.7,13,3.704,1,36,40
05/03/2024,06:53:23,36.9631283,-7.8842683,6,6,1.3,1.5,13,0,4,38,40
05/03/2024,06:58:26,36.9630783,-7.884335,0,5,1.5,1.7,14,7.408,1,33,39
05/03/2024,07:03:33,36.9631,-7.8842317,8,6,1.3,1.6,14,0,4,36,39
05/03/2024,07:08:39,36.963105,-7.8841983,6,6,1.3,1.6,14,0,4,35,40
05/03/2024,07:13:45,36.9630817,-7.8842483,8,7,1.2,1.5,15,0,4,34,40
05/03/2024,07:19:28,36.9631283,-7.8843417,10,9,0.8,1.1,16,0,40,35,40
05/03/2024,07:24:31,36.9630417,-7.8842183,2,6,1.3,1.6,16,7.408,1,37,40
05/03/2024,07:29:36,36.9631083,-7.8843267,4,5,1.5,1.8,16,0,3,37,40
05/03/2024,07:34:41,36.9630733,-7.884355,4,8,0.9,1.2,17,0,3,37,40
05/03/2024,07:39:47,36.9631533,-7.8844067,2,8,0.9,1.2,18,0,3,36,41
05/03/2024,07:44:52,36.9631667,-7.884405,12,8,0.9,1.2,20,0,3,37,40
05/03/2024,07:49:58,36.9630817,-7.884315,6,7,1,1.3,24,0,4,36,40
05/03/2024,07:55:04,36.9631017,-7.8843733,2,7,1,1.3,26,0,4,36,40
05/03/2024,08:00:10,36.9630867,-7.8843333,8,8,0.9,1.2,28,0,3,37,39
05/03/2024,08:05:15,36.96317,-7.8844083,12,7,1,1.3,26,0,3,37,40
05/03/2024,08:10:20,36.963145,-7.8843817,14,7,1.1,1.4,23,0,3,35,40
05/03/2024,08:15:25,36.9631917,-7.88442,10,6,1.2,1.5,22,0,3,37,40
05/03/2024,08:20:29,36.9631783,-7.88435,-2,6,1.4,1.6,22,0,1,37,40
05/03/2024,08:25:34,36.9631533,-7.8843867,18,7,1.1,1.4,24,0,3,37,41
05/03/2024,08:30:39,36.96318,-7.884395,0,7,1.2,1.4,24,0,3,35,39
05/03/2024,08:35:44,36.9631067,-7.8843583,8,6,1.3,1.5,26,1.852,3,34,41
05/03/2024,08:40:50,36.9631267,-7.885075,22,6,1.3,1.5,24,24.076,3,36,40
05/03/2024,08:45:57,36.96316,-7.884735,4,5,2.4,6.1,21,35.188,5,35,39
05/03/2024,08:51:02,36.9631083,-7.8843333,20,6,1.3,1.6,20,0,3,34,41
05/03/2024,08:56:08,36.9631633,-7.8844367,10,6,1.3,1.6,21,0,4,32,40
05/03/2024,09:01:14,36.9631383,-7.8844383,8,5,1.6,1.9,21,0,3,34,41
05/03/2024,09:06:19,36.9631183,-7.8843483,36,5,1.6,1.9,22,1.852,3,34,40
05/03/2024,09:11:24,36.963105,-7.88445,0,5,1.6,1.9,23,0,3,36,42
05/03/2024,09:16:29,36.9631483,-7.8843433,32,5,1.6,1.9,23,0,3,36,39
05/03/2024,09:28:05,36.96311,-7.8843833,8,10,0.9,1.1,21,0,2,35,41
05/03/2024,09:33:09,36.963035,-7.8843533,0,5,1.6,1.9,20,0,1,38,40
05/03/2024,09:38:13,36.963125,-7.884405,6,10,0.9,1.1,21,0,2,35,41
05/03/2024,09:43:16,36.9630383,-7.8844533,18,9,0.9,1.2,21,1.852,1,35,42
05/03/2024,09:48:19,36.963215,-7.8846317,34,5,1.7,1.9,21,0,1,35,40
05/03/2024,09:53:24,36.9630067,-7.8844583,4,9,0.9,1.2,21,5.556,3,36,41
05/03/2024,09:58:28,36.9630817,-7.88436,10,9,0.9,1.2,22,0,2,34,41
05/03/2024,10:03:33,36.963155,-7.8844083,22,10,0.8,1.1,22,0,2,35,41
05/03/2024,10:08:37,36.9631883,-7.8844583,14,8,1,1.3,23,0,2,37,40
05/03/2024,10:13:40,36.9631617,-7.88464,10,7,1.1,1.4,24,9.26,1,37,42
05/03/2024,10:18:44,36.9632467,-7.8845467,14,7,1.1,1.4,24,0,2,37,40
05/03/2024,10:23:48,36.9631967,-7.8845433,0,6,1.1,1.4,25,3.704,1,37,40
05/03/2024,10:28:51,36.963245,-7.88448,4,6,1.1,1.4,26,0,1,37,41
05/03/2024,10:33:55,36.9635017,-7.8847117,-6,7,1.1,1.4,27,0,2,35,40
05/03/2024,10:38:58,36.9631033,-7.8842667,10,7,1.1,1.4,27,3.704,1,35,40
05/03/2024,10:44:05,36.963245,-7.8845017,8,8,1,1.3,28,0,4,35,40
05/03/2024,10:49:08,36.9631167,-7.88436,28,6,1.1,1.4,28,1.852,1,36,41
05/03/2024,10:54:13,36.96316,-7.8843833,18,7,1.2,1.5,28,0,3,36,41
05/03/2024,10:59:18,36.9631467,-7.8844617,16,8,1,1.3,28,0,3,35,40
05/03/2024,11:10:53,36.96307,-7.8843467,8,8,1,1.3,30,0,1,35,40
05/03/2024,14:23:50,36.9630833,-7.8843933,-8,5,4.2,4.3,32,0,2,35,40
05/03/2024,14:35:25,36.9630983,-7.884275,10,8,0.9,1.2,30,1.852,1,36,41
05/03/2024,14:47:01,36.9631417,-7.884375,-2,8,0.9,1.2,29,0,2,37,41
05/03/2024,14:52:04,36.96321,-7.8838967,6,5,1.5,1.8,28,7.408,1,36,39
05/03/2024,14:57:07,36.9631133,-7.88435,4,7,1.1,1.3,29,3.704,1,37,40
05/03/2024,15:02:12,36.9631317,-7.8843733,-2,9,0.9,1.2,29,0,2,36,40
05/03/2024,15:39:54,36.9631533,-7.8843333,2,10,0.8,1.1,30,0,1,34,40
05/03/2024,15:51:28,36.963105,-7.88436,0,8,0.9,1.2,31,0,1,36,40
05/03/2024,16:03:03,36.963155,-7.8843683,8,9,0.8,1.1,30,0,1,36,39
05/03/2024,16:08:07,36.9631383,-7.8842767,-8,7,1.3,1.6,28,0,1,37,40
05/03/2024,16:13:10,36.9631533,-7.88446,2,9,0.8,1.1,28,3.704,1,35,39
05/03/2024,16:18:13,36.963145,-7.8843283,-4,9,0.8,1.1,28,1.852,1,35,40
05/03/2024,16:23:17,36.9631333,-7.88437,0,9,0.8,1.1,28,0,2,36,39
05/03/2024,16:28:21,36.9630817,-7.8843917,0,9,0.8,1.1,28,1.852,1,35,39
05/03/2024,16:33:24,36.9631767,-7.8843217,-10,9,0.8,1.1,28,3.704,1,35,39
05/03/2024,16:38:27,36.9631517,-7.8842983,10,9,0.8,1.1,28,3.704,1,36,40
05/03/2024,16:43:32,36.9631567,-7.88432,0,10,0.8,1.1,27,1.852,3,37,41
05/03/2024,16:48:38,36.9612667,-7.8839067,8,10,0.8,1.1,26,1.852,3,35,39
05/03/2024,16:53:43,36.9615717,-7.8841967,6,10,0.9,1.2,18,31.484,3,34,40
05/03/2024,16:58:49,36.9630783,-7.8845933,22,10,0.9,1.2,16,0,3,35,41
05/03/2024,17:03:54,36.9631017,-7.8843667,22,10,0.9,1.2,16,0,3,36,40
05/03/2024,17:08:59,36.9631183,-7.8843533,8,11,0.7,1,16,0,2,34,41
05/03/2024,17:14:02,36.96314,-7.884275,-22,6,1.3,1.6,17,5.556,1,36,42
05/03/2024,17:19:09,36.963045,-7.8843817,14,10,0.9,1.2,18,0,4,33,40
05/03/2024,17:24:14,36.9631317,-7.8842967,-10,11,0.7,1,18,0,3,35,40
05/03/2024,17:29:22,36.9629767,-7.8843783,22,10,0.8,1.1,18,0,5,36,41
05/03/2024,17:34:28,36.9630967,-7.884345,0,11,0.8,1.1,18,0,4,35,40
05/03/2024,17:40:11,36.9631267,-7.8843183,-4,11,0.8,1.1,18,0,40,34,40
05/03/2024,17:45:14,36.963105,-7.8843433,4,10,0.9,1.1,18,3.704,1,37,41
05/03/2024,17:50:16,36.963215,-7.8844033,16,7,1.1,1.3,18,0,0,31,36
05/03/2024,17:55:20,36.963105,-7.8843283,-2,11,0.8,1.1,18,0,1,36,40
05/03/2024,18:00:23,36.9631017,-7.884425,6,10,0.9,1.1,19,0,1,35,40
05/03/2024,18:05:27,36.9631567,-7.884295,-6,10,0.8,1.1,19,1.852,2,31,38
05/03/2024,18:10:31,36.9630767,-7.8843383,2,9,1,1.2,18,0,2,34,40
05/03/2024,18:15:35,36.9630233,-7.8843733,0,8,1.1,1.3,18,3.704,2,34,39
05/03/2024,18:20:39,36.9630217,-7.88435,-4,9,0.9,1.2,18,0,2,34,40
05/03/2024,18:25:45,36.9630967,-7.8843783,4,9,0.9,1.2,19,1.852,4,34,40
05/03/2024,18:30:48,36.9630967,-7.8843083,-4,9,0.9,1.3,18,5.556,1,36,40
05/03/2024,18:35:52,36.963025,-7.884445,18,8,1,1.4,18,1.852,1,36,40
05/03/2024,18:40:55,36.9631,-7.8843617,2,9,0.9,1.2,18,1.852,1,37,41
05/03/2024,18:45:58,36.9630583,-7.8843833,-4,9,0.9,1.2,18,1.852,1,36,39
05/03/2024,18:51:02,36.96307,-7.884485,16,9,0.9,1.2,18,12.964,2,36,39
05/03/2024,18:56:06,36.963105,-7.8844367,-4,7,1.1,1.4,18,0,1,36,41
05/03/2024,19:01:09,36.96312,-7.884375,4,8,1,1.3,18,1.852,1,36,41
05/03/2024,19:06:12,36.96309,-7.8844483,8,8,1,1.3,18,3.704,1,36,41
05/03/2024,19:11:15,36.9631283,-7.88441,2,8,1,1.3,17,3.704,1,36,41
05/03/2024,19:16:20,36.963095,-7.8843383,8,10,0.8,1.1,18,0,2,34,41
05/03/2024,19:21:24,36.9631633,-7.8844433,18,10,0.8,1.1,18,0,2,35,41
05/03/2024,19:26:28,36.963105,-7.8843717,16,9,0.9,1.2,18,0,2,34,40
05/03/2024,19:31:33,36.9631083,-7.8843683,12,8,0.9,1.2,18,0,2,36,41
05/03/2024,19:36:38,36.9630533,-7.8843033,14,9,0.8,1.2,17,0,3,35,41
05/03/2024,19:42:21,36.9630783,-7.8843567,0,8,0.9,1.2,17,0,41,35,42
05/03/2024,19:47:24,36.96318,-7.884435,0,7,1.1,1.4,17,0,1,37,41
05/03/2024,19:52:27,36.9630683,-7.884355,-6,8,0.9,1.2,17,7.408,1,37,41
05/03/2024,19:57:32,36.9630617,-7.8843483,4,9,0.8,1.1,17,0,2,36,42
05/03/2024,20:02:35,36.963105,-7.884375,-10,7,1.2,1.5,17,0,1,37,42
05/03/2024,20:07:40,36.9631067,-7.884355,0,10,0.8,1.1,17,0,3,36,42
05/03/2024,20:12:45,36.96311,-7.8843517,6,10,0.8,1.1,17,0,2,36,41
05/03/2024,20:17:49,36.9630767,-7.8843417,4,10,0.8,1.1,17,0,2,36,41
05/03/2024,20:22:54,36.963095,-7.88436,4,10,0.8,1.1,17,0,3,37,41
05/03/2024,20:27:59,36.96309,-7.8843633,-8,10,0.8,1.1,17,0,2,37,41
05/03/2024,20:33:03,36.9631033,-7.884375,-4,10,0.8,1.1,17,0,2,36,41
05/03/2024,20:38:07,36.9631083,-7.8843683,0,10,0.8,1.1,17,0,2,36,41
05/03/2024,20:43:12,36.9631217,-7.884325,-4,10,0.8,1.1,17,0,2,36,41
05/03/2024,20:48:16,36.9631517,-7.8843533,0,9,0.8,1.1,17,0,2,36,41
05/03/2024,20:53:21,36.9631,-7.8843383,-2,9,0.8,1.1,16,0,2,36,41
05/03/2024,20:58:25,36.9630917,-7.8843483,0,8,0.9,1.2,16,0,2,38,41
05/03/2024,21:03:29,36.96308,-7.8843167,8,8,0.9,1.2,16,0,2,38,41
05/03/2024,21:08:35,36.9631317,-7.884355,2,9,0.9,1.2,16,0,3,37,41
05/03/2024,21:13:39,36.9631283,-7.884315,4,10,0.8,1.1,16,0,2,35,41
05/03/2024,21:18:44,36.9631017,-7.8842833,12,10,0.8,1.1,16,0,2,35,41
05/03/2024,21:23:48,36.96314,-7.884345,8,10,0.8,1.1,16,0,2,34,40
05/03/2024,21:28:53,36.9630883,-7.88435,8,9,0.9,1.2,16,0,2,34,40
05/03/2024,21:33:57,36.9630883,-7.8843233,0,9,0.9,1.2,16,0,2,35,40
05/03/2024,21:39:03,36.9630783,-7.8843683,-6,9,0.9,1.2,17,0,3,36,40
05/03/2024,21:44:46,36.9631067,-7.884365,6,8,1,1.3,16,0,41,34,41
05/03/2024,21:49:49,36.9631433,-7.8842917,8,8,1,1.3,17,0,1,37,41
