Name:CatLog,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
--------,,,,,,,,,,,,
Date, Time, Latitude, Longitude, Altitude, Satellites, HDOP, PDOP, Temperature [C], Speed [km/h], TTFF, SNR AVG, SNR MAX
04/26/2023, 21:19:56,36.964705,-7.883645,20,4,1.6,1.9,22,0,14,37,41
04/26/2023, 21:25:08,36.9646483,-7.88388,-8,5,1.5,1.8,22,0,9,35,41
04/26/2023, 21:30:22,36.9647383,-7.8836483,6,4,1.6,1.9,22,3.704,12,37,41
04/26/2023, 21:35:41,36.96473,-7.8837367,-2,4,1.7,1.9,22,0,17,36,41
04/26/2023, 21:41:23,36.964675,-7.8836883,8,9,0.9,1.2,22,0,40,35,41
04/26/2023, 21:46:26,36.96464,-7.8836367,0,5,1.5,1.8,23,5.556,1,36,40
04/26/2023, 21:51:30,36.9646767,-7.8836383,8,8,0.9,1.2,23,0,2,36,41
04/26/2023, 21:56:34,36.96467,-7.8836867,2,9,0.9,1.2,22,1.852,1,35,42
04/26/2023, 22:01:37,36.9646733,-7.8837233,2,7,1.1,1.4,22,3.704,1,37,40
04/26/2023, 22:06:40,36.9646717,-7.883715,14,9,0.9,1.2,22,0,1,34,41
04/26/2023, 22:11:43,36.964645,-7.8837067,16,9,0.9,1.2,22,0,1,34,40
04/26/2023, 22:16:47,36.9647233,-7.8837467,2,7,1.1,1.3,22,3.704,1,37,40
04/26/2023, 22:21:50,36.964655,-7.883665,-6,7,1.1,1.4,22,1.852,1,37,41
04/26/2023, 22:26:53,36.9647033,-7.88363,6,6,1.3,1.6,22,12.964,1,35,39
04/26/2023, 22:31:56,36.964625,-7.8837083,38,5,1.6,1.8,23,14.816,1,36,39
04/26/2023, 22:37:00,36.964625,-7.8836783,20,5,1.6,1.8,22,14.816,1,37,39
04/26/2023, 22:42:03,36.9646283,-7.8835233,8,7,1.2,1.4,22,1.852,1,35,41
04/26/2023, 22:47:06,36.9646767,-7.8835983,16,5,1.5,1.8,23,0,1,38,41
04/26/2023, 22:52:09,36.9646567,-7.8835667,16,6,1.4,1.7,23,3.704,1,38,39
04/26/2023, 22:57:13,36.96469,-7.8836167,18,6,1.4,1.7,23,1.852,1,35,41
04/26/2023, 23:02:16,36.9647433,-7.88366,10,6,1.4,1.7,22,5.556,1,34,42
04/26/2023, 23:07:19,36.96468,-7.8835583,20,6,1.5,1.8,22,0,1,36,41
04/26/2023, 23:12:22,36.964715,-7.88372,4,6,1.6,1.8,22,1.852,1,36,41
04/26/2023, 23:17:26,36.9646483,-7.8835283,14,6,1.6,1.8,22,11.112,1,36,41
04/26/2023, 23:22:29,36.964745,-7.8835883,14,6,1.7,1.9,22,9.26,1,35,41
04/26/2023, 23:27:32,36.964705,-7.8836717,-8,6,1.7,2,22,1.852,1,36,41
04/26/2023, 23:32:35,36.9646883,-7.88363,34,5,1.9,2.1,22,3.704,1,37,41
04/26/2023, 23:37:40,36.9647083,-7.8836567,30,5,1.9,2.2,22,0,2,37,42
04/26/2023, 23:43:22,36.9646867,-7.8836667,14,8,1,1.3,22,0,40,37,41
04/26/2023, 23:48:28,36.96467,-7.8836717,2,7,1.1,1.3,22,0,4,36,40
04/26/2023, 23:53:33,36.96471,-7.883675,8,8,1,1.3,22,0,3,36,41
04/26/2023, 23:58:38,36.964725,-7.8837083,10,9,0.9,1.2,22,0,2,37,41
04/27/2023, 00:03:42,36.964725,-7.883695,12,9,0.9,1.2,22,0,2,37,40
04/27/2023, 00:08:46,36.9647817,-7.88376,4,9,0.9,1.2,22,0,2,37,40
04/27/2023, 00:13:51,36.96477,-7.8837433,10,9,0.9,1.2,22,0,2,37,40
04/27/2023, 00:18:56,36.964715,-7.8836567,4,9,0.9,1.2,22,0,3,37,42
04/27/2023, 00:24:01,36.9646833,-7.8836183,4,9,0.9,1.2,22,1.852,3,37,42
04/27/2023, 00:29:06,36.964745,-7.8836667,0,8,1,1.3,22,0,3,36,42
04/27/2023, 00:34:11,36.96466,-7.883665,6,8,1,1.4,22,0,3,37,41
04/27/2023, 00:39:17,36.9647067,-7.883685,6,8,1.1,1.4,22,1.852,3,37,41
04/27/2023, 00:44:22,36.9646783,-7.8836233,0,8,1.1,1.4,22,0,3,37,40
04/27/2023, 00:49:27,36.9646917,-7.8837,-4,8,1.1,1.4,22,0,3,36,40
04/27/2023, 00:54:32,36.9646417,-7.8836217,-8,8,1.1,1.4,22,0,3,36,41
04/27/2023, 00:59:41,36.96455,-7.8835267,-4,7,1.2,2.5,22,0,6,35,41
04/27/2023, 01:04:46,36.9646067,-7.8836817,4,9,1,1.3,22,0,3,35,40
04/27/2023, 01:09:53,36.964555,-7.8835683,0,7,1.1,1.4,22,0,5,37,41
04/27/2023, 01:14:59,36.9646283,-7.883645,4,7,1.1,1.4,22,0,4,37,43
04/27/2023, 01:20:06,36.964545,-7.883565,-4,7,1.2,1.4,22,0,4,36,41
04/27/2023, 01:25:12,36.964555,-7.8835483,0,7,1.2,1.4,22,0,4,37,41
04/27/2023, 01:30:17,36.96457,-7.8835783,-6,7,1.2,1.5,22,1.852,3,37,42
04/27/2023, 01:35:23,36.9645817,-7.8835717,-4,7,1.3,2,22,0,4,37,41
04/27/2023, 01:40:31,36.9645983,-7.8835933,-2,7,1.2,1.5,23,0,5,36,41
04/27/2023, 01:46:14,36.96462,-7.8836767,12,9,0.8,1.1,23,0,41,35,40
04/27/2023, 01:51:17,36.9646233,-7.8837217,14,10,0.8,1.1,22,3.704,1,36,40
04/27/2023, 01:56:22,36.964615,-7.8836667,10,6,1.3,1.5,22,1.852,2,36,39
04/27/2023, 02:01:25,36.9647083,-7.883695,18,5,1.8,2.1,22,12.964,1,38,41
04/27/2023, 02:06:28,36.9646567,-7.8836,6,9,1,1.3,22,0,1,36,41
04/27/2023, 02:11:31,36.965105,-7.883755,32,6,1.6,1.8,22,0,1,34,39
04/27/2023, 02:16:35,36.9649317,-7.88359,0,5,1.4,1.7,22,0,1,36,39
04/27/2023, 02:21:38,36.9645917,-7.8837433,28,7,1.1,1.4,22,3.704,1,36,42
04/27/2023, 02:26:41,36.9644333,-7.88358,-12,7,1.1,1.4,22,0,1,37,41
04/27/2023, 02:31:44,36.9648933,-7.8836783,0,5,1.6,1.8,22,0,1,37,41
04/27/2023, 02:36:49,36.9647317,-7.88368,22,6,1.5,1.7,21,1.852,2,38,40
04/27/2023, 02:41:52,36.9647367,-7.8836617,4,7,1.3,1.5,21,9.26,1,37,41
04/27/2023, 02:46:56,36.9645017,-7.8835367,18,8,0.9,1.2,21,3.704,2,37,40
04/27/2023, 02:51:59,36.9645517,-7.8835767,10,8,0.9,1.2,21,0,1,36,39
04/27/2023, 02:57:03,36.964555,-7.8835683,6,8,0.9,1.2,21,0,1,36,39
04/27/2023, 03:02:06,36.9645967,-7.8836617,14,8,0.9,1.2,21,1.852,1,35,40
04/27/2023, 03:07:09,36.9646567,-7.883695,16,8,0.8,1.1,21,1.852,1,35,39
04/27/2023, 03:12:12,36.964615,-7.8836883,20,8,0.8,1.1,21,0,1,35,40
04/27/2023, 03:17:17,36.9646533,-7.8836717,12,9,0.8,1.1,21,0,2,36,41
04/27/2023, 03:22:21,36.964625,-7.8836617,10,9,0.8,1.1,21,0,2,35,41
04/27/2023, 03:27:26,36.9646033,-7.8836167,8,9,0.8,1.1,21,0,2,35,41
04/27/2023, 03:32:29,36.964625,-7.8836817,26,7,0.9,1.2,21,0,1,33,39
04/27/2023, 03:37:32,36.9643767,-7.8837283,-12,5,1.3,1.5,21,1.852,1,34,40
04/27/2023, 03:42:38,36.96119,-7.8819683,0,8,0.9,1.2,21,1.852,3,34,38
04/27/2023, 03:48:21,36.96046,-7.88123,12,10,0.7,1,21,0,41,32,37
04/27/2023, 03:53:26,36.9623433,-7.8814517,4,6,1.5,1.7,21,0,3,36,39
04/27/2023, 03:58:29,36.962435,-7.8813533,20,5,1.7,1.9,20,12.964,1,30,36
04/27/2023, 04:03:36,36.96228,-7.8813217,26,9,0.8,1.1,20,0,4,36,41
04/27/2023, 04:08:39,36.964445,-7.883625,34,7,1.2,1.5,20,12.964,1,35,39
04/27/2023, 04:13:44,36.964545,-7.8835667,20,9,0.8,1.1,20,0,3,35,38
04/27/2023, 04:18:47,36.9646983,-7.8835417,16,6,1.2,1.5,20,9.26,1,36,39
04/27/2023, 04:23:52,36.9645267,-7.8833717,34,9,0.8,1.1,20,0,2,35,40
04/27/2023, 04:28:55,36.9647033,-7.8835083,14,7,1.2,1.4,20,7.408,1,34,39
04/27/2023, 04:34:01,36.964535,-7.8834833,16,7,1.1,1.4,20,0,4,36,41
04/27/2023, 04:39:04,36.9643,-7.883895,-34,5,1.8,2,20,11.112,1,33,38
04/27/2023, 04:44:07,36.96449,-7.884025,-54,5,1.5,1.7,20,0,1,34,39
04/27/2023, 04:49:17,36.9645517,-7.8832517,72,6,1.3,1.6,20,0,7,37,41
04/27/2023, 04:54:28,36.964585,-7.8832683,66,7,1.1,1.4,20,0,9,35,40
04/27/2023, 04:59:36,36.9645467,-7.8832767,70,6,1.3,1.6,20,0,6,36,39
04/27/2023, 05:04:46,36.9645333,-7.8832683,64,6,1.3,1.6,20,0,7,36,40
04/27/2023, 05:09:54,36.9646117,-7.8833183,32,7,1,1.4,20,0,6,34,40
04/27/2023, 05:15:00,36.9645617,-7.8833583,26,7,1,1.4,20,0,4,34,40
04/27/2023, 05:20:06,36.96457,-7.8833333,26,8,0.9,1.2,20,1.852,4,34,39
04/27/2023, 05:25:14,36.9645283,-7.8832717,36,8,0.9,1.2,20,0,5,34,39
04/27/2023, 05:30:22,36.964505,-7.8832383,36,7,1.1,1.4,20,0,6,35,40
04/27/2023, 05:35:31,36.96459,-7.883325,18,7,1,1.3,20,0,7,35,41
04/27/2023, 05:40:38,36.9646017,-7.8833183,24,7,1,1.3,20,0,5,35,41
04/27/2023, 05:45:45,36.964595,-7.8833583,22,8,0.9,1.2,20,0,4,35,41
04/27/2023, 05:51:28,36.964605,-7.883615,10,10,0.7,1.1,20,0,41,33,40
04/27/2023, 05:56:32,36.96465,-7.8836283,8,8,0.9,1.2,20,1.852,2,34,40
04/27/2023, 06:01:35,36.9647033,-7.8837267,4,6,1.4,1.7,21,14.816,1,33,37
04/27/2023, 06:06:39,36.9646317,-7.88366,6,8,0.9,1.2,21,0,2,35,38
04/27/2023, 06:11:44,36.9646733,-7.8837117,22,8,1.1,1.3,21,5.556,2,33,39
04/27/2023, 06:16:47,36.9645567,-7.8837033,42,7,1.1,1.3,21,0,1,33,37
04/27/2023, 06:21:51,36.9646417,-7.8836633,10,9,0.8,1.1,21,0,2,35,38
04/27/2023, 06:26:56,36.9646883,-7.8836383,4,9,0.8,1.1,21,0,2,33,38
04/27/2023, 06:32:00,36.9646717,-7.8836617,6,10,0.8,1,22,0,2,34,39
04/27/2023, 06:37:05,36.964685,-7.8836833,4,8,0.9,1.2,21,0,3,35,39
04/27/2023, 06:42:09,36.9646733,-7.883685,14,9,0.8,1.1,22,0,2,35,42
04/27/2023, 06:47:14,36.9647167,-7.8836217,-2,9,0.8,1.1,21,0,2,38,42
04/27/2023, 06:52:18,36.9616,-7.8817683,0,9,0.8,1.1,21,0,2,34,38
04/27/2023, 06:57:24,36.962605,-7.88112,-4,7,1.2,1.5,21,0,3,34,42
04/27/2023, 07:02:29,36.962505,-7.881515,0,8,0.9,1.5,21,0,3,34,41
04/27/2023, 07:07:34,36.9625567,-7.881415,-6,7,1.1,1.4,21,0,2,36,41
04/27/2023, 07:12:39,36.962605,-7.8814383,-10,8,0.9,1.2,21,1.852,3,34,40
04/27/2023, 07:17:44,36.962645,-7.881345,-14,6,1.2,1.5,21,1.852,3,35,42
04/27/2023, 07:22:50,36.9626467,-7.8813717,-14,6,1.2,1.5,21,1.852,3,33,40
04/27/2023, 07:27:55,36.96256,-7.881445,14,7,1,1.3,21,0,3,35,43
04/27/2023, 07:33:01,36.9626983,-7.8813267,-26,5,1.4,1.7,21,0,4,35,41
04/27/2023, 07:38:07,36.9625317,-7.8814217,8,6,1.2,1.5,21,0,4,34,42
04/27/2023, 07:43:12,36.9646617,-7.8836583,-10,6,1.2,1.5,22,1.852,2,36,40
04/27/2023, 07:48:16,36.9646733,-7.8836983,-16,6,1.2,1.5,23,0,2,35,41
04/27/2023, 07:53:59,36.9646233,-7.883695,-2,7,1.1,1.4,23,0,41,35,42
04/27/2023, 07:59:02,36.96466,-7.883735,-8,8,1,1.3,23,3.704,1,36,43
04/27/2023, 08:04:05,36.9647567,-7.8835267,20,6,1.2,1.5,24,0,1,31,37
04/27/2023, 08:09:09,36.96462,-7.8836917,-8,7,1.1,1.4,24,0,2,34,41
04/27/2023, 08:14:13,36.9646783,-7.8836683,20,6,1.2,1.5,24,0,1,35,42
04/27/2023, 08:19:16,36.964625,-7.8836633,0,6,1.2,1.5,24,0,1,35,41
04/27/2023, 08:24:19,36.9646933,-7.883625,16,5,1.5,1.8,24,3.704,1,37,40
04/27/2023, 08:29:22,36.964695,-7.8837317,42,6,1.2,1.5,25,1.852,1,33,39
04/27/2023, 08:34:26,36.96463,-7.8837133,-6,6,1.2,1.5,25,3.704,1,34,40
04/27/2023, 08:39:29,36.9646117,-7.8836733,-6,7,1.1,1.4,25,5.556,1,34,41
04/27/2023, 08:44:32,36.964575,-7.8836267,0,6,1.8,2,26,3.704,1,33,39
04/27/2023, 08:49:36,36.9646433,-7.8836167,8,6,1.8,2,27,0,2,34,40
04/27/2023, 08:54:41,36.9645433,-7.883555,8,6,1.9,2.1,29,0,2,34,39
04/27/2023, 08:59:45,36.96461,-7.8836117,-2,5,2.1,2.3,30,0,2,36,40
04/27/2023, 09:04:48,36.96451,-7.88352,-12,5,2.1,2.3,30,31.484,1,34,40
04/27/2023, 09:09:55,36.9645883,-7.8836217,2,7,1.3,1.6,31,0,5,33,40
04/27/2023, 09:15:02,36.96474,-7.8837267,0,7,1.3,1.6,32,0,4,33,40
04/27/2023, 09:20:07,36.9646583,-7.8836417,2,7,1.3,1.6,31,1.852,3,33,39
04/27/2023, 09:25:14,36.9663133,-7.88369,4,7,1.3,1.5,30,46.3,5,34,40
04/27/2023, 09:30:19,36.9646917,-7.8837117,2,7,1.3,1.5,29,1.852,3,36,41
04/27/2023, 09:35:25,36.964725,-7.8837433,0,7,1.3,1.5,28,0,3,37,42
04/27/2023, 09:40:29,36.9647183,-7.8837383,0,7,1.3,1.5,28,0,2,38,42
04/27/2023, 09:45:36,36.964755,-7.883775,-4,7,1,1.3,27,0,5,37,42
04/27/2023, 09:50:42,36.964745,-7.8837483,-6,6,2.3,3.2,28,0,4,35,40
04/27/2023, 09:56:25,36.9646167,-7.8836617,12,10,0.8,1.1,29,472.26,40,35,42
04/27/2023, 10:01:30,36.96461,-7.8836117,8,7,1.1,1.4,29,0,3,34,42
04/27/2023, 10:06:34,36.96463,-7.8836883,2,10,0.8,1.1,29,3.704,2,36,41
04/27/2023, 10:11:38,36.964605,-7.883635,8,8,1.1,1.3,29,3.704,2,35,39
04/27/2023, 10:16:44,36.9646,-7.8836367,10,9,1,1.3,29,0,3,36,39
04/27/2023, 10:21:47,36.9616333,-7.8815933,-6,6,1.7,1.9,28,14.816,1,35,39
04/27/2023, 10:26:54,36.9618217,-7.8810417,8,11,0.8,1,28,0,5,33,38
04/27/2023, 10:31:58,36.9612033,-7.8811317,40,7,1.1,1.3,27,1.852,1,34,37
04/27/2023, 10:37:03,36.9627317,-7.881535,4,9,0.9,1.2,26,27.78,3,35,39
04/27/2023, 10:42:06,36.9663633,-7.8862817,44,5,3.7,3.8,26,1.852,1,37,42
04/27/2023, 10:47:19,36.966195,-7.88603,68,10,0.9,1.2,26,0,11,36,42
04/27/2023, 10:52:24,36.96453,-7.8836467,-16,10,0.9,1.2,27,5.556,2,34,40
04/27/2023, 10:57:27,36.96465,-7.8836633,-6,8,1.1,1.4,27,0,1,36,40
04/27/2023, 11:02:31,36.96459,-7.8837167,-4,8,1.1,1.4,28,5.556,1,36,39
04/27/2023, 11:07:34,36.9645533,-7.8837533,42,6,1.9,2.1,30,16.668,1,36,39
04/27/2023, 11:12:37,36.964635,-7.8837183,6,7,1.2,1.5,33,3.704,1,35,40
04/27/2023, 11:17:42,36.96459,-7.8837083,-8,10,0.9,1.2,33,0,2,33,39
04/27/2023, 11:22:45,36.9646283,-7.8837167,-12,7,1.2,1.5,35,3.704,1,36,39
04/27/2023, 11:27:50,36.96458,-7.8837633,6,9,1.1,1.4,36,0,3,35,39
04/27/2023, 11:32:56,36.9646333,-7.88378,6,11,0.8,1.1,37,0,3,35,39
04/27/2023, 11:38:01,36.9646,-7.88364,-8,9,0.9,1.2,39,1.852,3,36,39
04/27/2023, 11:43:05,36.96438,-7.8833833,24,6,1.6,1.9,39,14.816,1,36,39
04/27/2023, 11:48:11,36.9646417,-7.8836967,-2,10,0.9,1.1,39,0,4,36,40
04/27/2023, 11:53:17,36.964635,-7.8836767,-4,10,0.9,1.1,36,0,3,35,40
04/27/2023, 11:59:00,36.964725,-7.8837817,6,11,0.8,1.1,34,0,41,34,40
04/27/2023, 12:04:05,36.9648217,-7.8838317,12,7,1.3,1.6,35,0,3,37,40
04/27/2023, 12:09:08,36.9646933,-7.8837133,12,7,1.3,1.5,37,7.408,1,37,41
04/27/2023, 12:14:12,36.9650167,-7.8836117,-32,6,1.4,1.7,35,20.372,1,35,37
04/27/2023, 12:19:16,36.964665,-7.8836983,12,10,0.8,1.1,33,0,2,35,38
04/27/2023, 12:24:19,36.96472,-7.8837483,-8,5,1.5,1.8,32,12.964,1,35,38
04/27/2023, 12:29:22,36.96479,-7.8836783,-12,7,1.2,1.6,31,16.668,1,35,39
04/27/2023, 12:34:26,36.9647567,-7.88365,-6,9,1,1.3,30,3.704,1,36,39
04/27/2023, 12:39:29,36.9647417,-7.88371,-4,7,1,1.4,30,1.852,1,36,39
04/27/2023, 12:44:34,36.9647183,-7.8836933,-2,9,0.9,1.3,30,0,3,35,40
04/27/2023, 12:49:39,36.9647267,-7.8836833,4,9,0.9,1.3,30,0,3,36,40
04/27/2023, 12:54:46,36.96468,-7.8836667,14,11,0.8,1.1,30,0,5,35,40
04/27/2023, 12:59:52,36.96468,-7.883665,12,11,0.8,1.1,30,0,3,36,41
04/27/2023, 13:04:57,36.96471,-7.8836533,6,11,0.7,1.1,30,0,3,36,40
04/27/2023, 13:10:03,36.96471,-7.8836533,14,11,0.7,1.1,30,0,3,36,41
04/27/2023, 13:15:08,36.9647017,-7.8836433,18,11,0.7,1.1,30,0,3,35,40
