Name:CatLog




--------
Date, Time, Latitude, Longitude, Altitude, Satellites, HDOP, PDOP, Temperature [C], Speed [km/h], TTFF, SNR AVG, SNR MAX
08/14/2023, 00:22:31, 32.513835, -16.5100933, 18, 4, 1.8, 2.1, 22, 0, 40, 36, 43
08/14/2023, 00:32:44, 32.51386, -16.51009, 12, 4, 1.9, 2.1, 22, 0, 11, 38, 42
08/14/2023, 00:42:56, 32.5138917, -16.510115, 20, 4, 2.0, 2.2, 22, 0, 10, 37, 41
08/14/2023, 00:53:08, 32.5138217, -16.5100667, 14, 4, 2.1, 2.3, 22, 0, 10, 35, 39
08/14/2023, 01:03:21, 32.5138883, -16.5101533, 34, 4, 2.2, 2.4, 22, 0, 10, 33, 38
08/14/2023, 01:13:34, 32.5138967, -16.5101283, 30, 4, 2.3, 2.5, 22, 3.704, 11, 35, 38
08/14/2023, 01:23:54, 32.5139617, -16.5101867, 42, 4, 2.2, 2.4, 22, 0, 18, 37, 40
08/14/2023, 01:34:08, 32.51392, -16.5101483, 32, 4, 2.0, 2.2, 21, 0, 12, 36, 43
08/14/2023, 01:44:26, 32.5138967, -16.5101267, 36, 4, 1.8, 2.1, 21, 0, 16, 36, 40
08/14/2023, 01:55:00, 32.5139383, -16.5101167, 22, 5, 1.5, 1.8, 22, 0, 32, 37, 41
08/14/2023, 02:05:13, 32.51391, -16.51009, 20, 5, 1.5, 1.8, 22, 0, 11, 37, 40
08/14/2023, 05:35:38, 32.485345, -16.5614, -4, 5, 1.8, 2.1, 21, 1.852, 20, 35, 40
08/14/2023, 05:35:57, 32.4852183, -16.5613667, 0, 5, 1.8, 2.1, 22, 0, 17, 35, 40
08/14/2023, 05:46:10, 32.4827267, -16.5611733, 6, 5, 2.0, 2.2, 21, 1.852, 11, 35, 39
08/14/2023, 05:56:32, 32.4776717, -16.571065, 18, 5, 2.6, 3.5, 20, 31.484, 20, 36, 40
08/14/2023, 06:06:36, 32.4685817, -16.6456367, 28, 5, 2.5, 2.7, 20, 51.856, 2, 37, 39
08/14/2023, 06:16:41, 32.4710083, -16.7281783, 14, 5, 2.8, 2.9, 20, 44.448, 3, 36, 39
08/14/2023, 06:26:55, 32.4709867, -16.793735, -48, 5, 3.1, 3.2, 20, 1.852, 12, 35, 41
08/14/2023, 06:37:08, 32.4704433, -16.7941717, -36, 4, 4.2, 4.3, 21, 1.852, 11, 33, 39
08/14/2023, 06:47:21, 32.46991, -16.79408, -14, 4, 4.8, 4.9, 21, 5.556, 10, 36, 39
08/14/2023, 06:57:32, 32.4692367, -16.79445, -4, 4, 5.5, 5.6, 21, 1.852, 9, 36, 39
08/14/2023, 07:07:44, 32.4687033, -16.7954017, 0, 4, 6.2, 6.3, 21, 3.704, 10, 36, 40
08/14/2023, 07:17:56, 32.46779, -16.7962567, 8, 4, 6.9, 6.9, 21, 1.852, 10, 35, 39
08/14/2023, 07:28:10, 32.466985, -16.7975417, 6, 4, 7.5, 7.6, 21, 7.408, 11, 36, 40
08/14/2023, 07:38:27, 32.4678, -16.8147317, 6, 4, 3.0, 3.2, 20, 57.412, 15, 34, 39
08/14/2023, 07:48:38, 32.4492017, -16.8768783, -4, 4, 2.9, 3.0, 21, 0, 9, 33, 38
08/14/2023, 07:58:58, 32.434585, -16.8940583, 34, 4, 2.8, 3.0, 20, 72.228, 17, 32, 39
08/14/2023, 08:10:48, 32.409315, -16.9415867, 62, 4, 1.8, 2.0, 21, 83.34, 63, 34, 38
08/14/2023, 08:21:02, 32.4118883, -16.983565, 70, 4, 1.8, 2.0, 22, 1.852, 12, 34, 38
08/14/2023, 08:31:22, 32.4109217, -16.9880833, -202, 4, 1.8, 2.0, 22, 1.852, 17, 34, 37
08/14/2023, 08:41:38, 32.410385, -16.9890233, -50, 4, 1.8, 2.0, 22, 0, 14, 32, 37
08/14/2023, 08:51:51, 32.41002, -16.9900567, -14, 4, 1.8, 2.0, 22, 0, 11, 33, 38
08/14/2023, 09:02:03, 32.4098317, -16.9913983, -12, 4, 1.8, 2.1, 22, 0, 10, 32, 38
08/14/2023, 09:12:30, 32.4083417, -16.9935567, 4, 7, 1.1, 1.4, 22, 1.852, 24, 31, 38
08/14/2023, 09:22:43, 32.4079467, -16.9947617, 6, 7, 1.1, 1.4, 22, 0, 11, 35, 38
08/14/2023, 09:32:55, 32.407815, -16.9961533, 6, 7, 1.1, 1.4, 22, 0, 10, 34, 39
08/14/2023, 09:43:07, 32.40765, -16.99757, 4, 7, 1.1, 1.4, 22, 0, 10, 35, 39
08/14/2023, 09:53:20, 32.40781, -16.99892, 6, 7, 1.1, 1.4, 22, 0, 10, 35, 38
08/14/2023, 10:03:31, 32.4103567, -17.0188067, 10, 7, 1.1, 1.3, 22, 38.892, 9, 34, 38
08/14/2023, 10:13:43, 32.4231167, -17.05794, 6, 7, 1.0, 1.3, 24, 33.336, 10, 34, 38
08/14/2023, 10:24:15, 32.44124, -17.1059017, 0, 6, 1.3, 2.2, 24, 53.708, 30, 33, 38
08/14/2023, 10:34:26, 32.4366233, -17.1300583, 2, 6, 1.2, 1.5, 23, 40.744, 8, 36, 39
08/14/2023, 10:44:50, 32.4199933, -17.1841517, -2, 6, 1.2, 1.4, 25, 31.484, 22, 32, 38
08/14/2023, 10:55:25, 32.411515, -17.2401633, 0, 5, 2.1, 4.3, 26, 31.484, 33, 32, 39
08/14/2023, 11:05:47, 32.3995, -17.278595, -20, 5, 2.6, 5.2, 26, 0, 20, 32, 37
08/14/2023, 11:16:09, 32.4005717, -17.2785417, -28, 5, 3.6, 7.0, 23, 5.556, 20, 34, 38
08/14/2023, 11:27:00, 32.401535, -17.2784, 8, 9, 0.9, 2.1, 23, 0, 49, 34, 37
08/14/2023, 11:37:13, 32.402535, -17.2783133, 0, 8, 0.9, 1.3, 22, 0, 11, 35, 38
08/14/2023, 11:47:26, 32.40346, -17.2781467, 0, 8, 0.9, 1.3, 22, 0, 10, 35, 39
08/14/2023, 11:57:30, 32.40438, -17.2779317, -10, 8, 1.0, 1.3, 22, 0, 2, 34, 39
08/14/2023, 12:07:43, 32.4048417, -17.2773833, 2, 8, 1.0, 1.3, 23, 0, 11, 32, 36
08/14/2023, 12:17:55, 32.40525, -17.2772333, 0, 8, 1.0, 1.3, 22, 0, 10, 35, 39
08/14/2023, 12:28:08, 32.4057067, -17.2770483, 0, 8, 1.1, 1.3, 22, 0, 10, 34, 40
08/14/2023, 12:38:19, 32.406275, -17.2764833, 8, 8, 1.1, 1.4, 22, 0, 9, 29, 37
08/14/2023, 12:48:31, 32.4076483, -17.2746717, 6, 6, 1.4, 1.7, 22, 0, 10, 34, 37
08/14/2023, 12:58:43, 32.4082767, -17.2740767, 4, 6, 1.5, 1.7, 22, 0, 10, 34, 38
08/14/2023, 13:08:56, 32.4087283, -17.273525, 0, 6, 1.5, 1.7, 24, 0, 10, 30, 38
08/14/2023, 13:19:07, 32.4204367, -17.2661883, 2, 5, 3.5, 3.6, 25, 35.188, 9, 32, 38
08/14/2023, 13:29:25, 32.4671467, -17.2425817, 4, 5, 3.5, 3.6, 26, 46.3, 16, 34, 39
08/14/2023, 13:39:37, 32.482315, -17.2348817, -6, 5, 3.2, 3.3, 23, 0, 10, 33, 36
08/14/2023, 13:49:56, 32.4997367, -17.2401067, -8, 5, 2.8, 2.9, 23, 72.228, 16, 34, 38
08/14/2023, 14:00:13, 32.557245, -17.212125, 0, 5, 2.5, 2.7, 24, 9.26, 15, 34, 39
08/14/2023, 14:10:28, 32.5458167, -17.211545, -4, 5, 2.2, 2.4, 23, 40.744, 13, 35, 38
08/14/2023, 14:20:49, 32.5463083, -17.227255, 6, 5, 2.1, 2.3, 24, 29.632, 19, 33, 39
08/14/2023, 14:31:09, 32.5411417, -17.2702967, 2, 5, 1.9, 2.2, 24, 33.336, 18, 33, 37
08/14/2023, 14:41:29, 32.5693617, -17.2892117, 0, 4, 5.1, 5.2, 24, 27.78, 18, 33, 37
08/14/2023, 14:52:00, 32.6031667, -17.2538967, 16, 10, 0.8, 1.1, 25, 0, 29, 32, 37
08/14/2023, 15:02:13, 32.6115533, -17.251605, 6, 10, 0.8, 1.1, 24, 1.852, 11, 32, 38
08/14/2023, 15:12:25, 32.6130283, -17.2514817, 10, 9, 0.9, 1.2, 24, 1.852, 9, 32, 38
08/14/2023, 15:22:37, 32.61453, -17.2515467, 6, 8, 1.0, 1.3, 23, 1.852, 10, 35, 39
08/14/2023, 15:32:41, 32.616045, -17.2510217, 32, 7, 1.2, 1.5, 24, 0, 2, 36, 38
08/14/2023, 15:42:46, 32.6175833, -17.25094, 0, 7, 1.2, 1.5, 24, 1.852, 2, 34, 37
08/14/2023, 15:52:50, 32.6195183, -17.25057, 10, 7, 1.2, 1.5, 24, 0, 2, 36, 39
08/14/2023, 16:02:55, 32.6213017, -17.249985, 6, 8, 1.1, 1.4, 23, 0, 3, 35, 38
08/14/2023, 16:12:59, 32.6232033, -17.2494517, 22, 6, 1.2, 1.5, 23, 9.26, 2, 31, 38
08/14/2023, 16:23:05, 32.621755, -17.250015, 16, 9, 0.9, 1.1, 22, 33.336, 3, 34, 38
08/14/2023, 16:33:10, 32.58732, -17.2330517, 26, 9, 0.9, 1.2, 23, 33.336, 3, 33, 38
08/14/2023, 16:43:16, 32.571975, -17.204675, 22, 9, 0.9, 1.1, 23, 57.412, 3, 34, 39
08/14/2023, 16:53:21, 32.6217833, -17.189265, 26, 8, 0.9, 1.2, 23, 38.892, 3, 34, 38
08/14/2023, 17:03:26, 32.646595, -17.1862967, 22, 8, 0.9, 1.2, 23, 1.852, 3, 33, 36
08/14/2023, 17:13:32, 32.6484667, -17.1843667, 18, 8, 0.9, 1.2, 24, 1.852, 3, 34, 38
08/14/2023, 17:23:40, 32.650305, -17.18234, 14, 7, 1.0, 1.3, 24, 1.852, 6, 36, 40
08/14/2023, 17:33:44, 32.65182, -17.1799117, -28, 5, 2.2, 2.4, 24, 3.704, 2, 36, 38
08/14/2023, 17:43:50, 32.6531267, -17.1781967, -2, 8, 0.9, 1.2, 24, 1.852, 4, 35, 39
08/14/2023, 17:53:58, 32.654535, -17.1762817, 0, 8, 0.9, 1.2, 25, 1.852, 5, 33, 38
08/14/2023, 18:04:03, 32.655665, -17.1740433, 2, 7, 1.0, 1.3, 25, 0, 3, 34, 38
08/14/2023, 18:14:09, 32.656955, -17.171855, -2, 7, 1.0, 1.3, 24, 1.852, 3, 35, 38
08/14/2023, 18:24:14, 32.65799, -17.1699033, -10, 7, 1.0, 1.3, 24, 0, 3, 34, 37
08/14/2023, 18:34:19, 32.6589817, -17.1679033, -12, 7, 1.0, 1.3, 24, 1.852, 3, 34, 37
08/14/2023, 18:44:25, 32.668435, -17.160825, -10, 7, 1.0, 1.3, 24, 0, 3, 34, 37
08/14/2023, 18:54:30, 32.6753483, -17.1365883, 138, 6, 1.1, 1.4, 23, 33.336, 3, 33, 39
08/14/2023, 19:04:39, 32.679815, -17.12588, -46, 6, 1.1, 1.4, 22, 18.52, 6, 32, 37
08/14/2023, 19:14:50, 32.6721467, -17.118595, 2, 8, 0.8, 1.1, 23, 1.852, 9, 32, 38
08/14/2023, 19:24:56, 32.662035, -17.0945767, 70, 7, 1.0, 1.3, 22, 31.484, 3, 35, 38
08/14/2023, 19:35:02, 32.6480817, -17.0764733, 50, 7, 1.0, 1.3, 22, 1.852, 5, 34, 37
08/14/2023, 19:45:08, 32.64775, -17.0744567, 54, 7, 1.0, 1.3, 22, 0, 3, 32, 36
08/14/2023, 19:55:15, 32.6454083, -17.0716883, 36, 7, 1.0, 1.3, 22, 25.928, 5, 33, 37
08/14/2023, 20:05:32, 32.6329033, -17.0519017, 40, 7, 1.1, 1.4, 22, 1.852, 15, 34, 37
08/14/2023, 20:15:45, 32.6327433, -17.0492583, 42, 8, 1.0, 1.2, 22, 0, 10, 32, 37
08/14/2023, 20:25:50, 32.6333967, -17.0463833, 56, 8, 0.9, 1.2, 22, 3.704, 3, 33, 38
08/14/2023, 20:35:55, 32.6140417, -16.9944633, 56, 8, 0.9, 1.1, 21, 35.188, 3, 33, 39
08/14/2023, 20:46:02, 32.5989567, -16.933025, 66, 7, 1.5, 1.7, 22, 38.892, 4, 34, 37
08/14/2023, 20:56:07, 32.592875, -16.884605, 48, 7, 1.4, 1.6, 22, 31.484, 3, 33, 37
08/14/2023, 21:06:13, 32.57479, -16.8565467, 38, 9, 0.8, 1.1, 22, 0, 3, 33, 38
08/14/2023, 21:16:26, 32.57315, -16.8561233, 62, 9, 0.8, 1.1, 22, 0, 11, 33, 38
08/14/2023, 21:26:31, 32.57248, -16.8558733, 56, 8, 0.9, 1.2, 22, 0, 3, 32, 37
08/14/2023, 21:36:38, 32.5711, -16.8552517, 72, 5, 1.7, 1.9, 22, 0, 4, 33, 36
08/14/2023, 21:46:42, 32.561645, -16.843215, 16, 8, 1.1, 1.3, 20, 27.78, 2, 33, 39
08/14/2023, 21:56:48, 32.540825, -16.8011867, 4, 7, 1.2, 1.5, 20, 16.668, 3, 35, 38
08/14/2023, 22:06:52, 32.536895, -16.7878017, 4, 8, 1.0, 1.3, 21, 0, 2, 33, 37
08/14/2023, 22:16:57, 32.53643, -16.78744, -6, 8, 1.0, 1.3, 21, 1.852, 2, 33, 36
08/14/2023, 22:27:01, 32.5358617, -16.787185, 10, 9, 0.8, 1.1, 21, 0, 2, 32, 36
08/14/2023, 22:37:06, 32.53536, -16.7866117, 30, 7, 1.0, 1.3, 21, 0, 2, 33, 37
08/14/2023, 22:47:10, 32.5352317, -16.7858233, 8, 9, 0.8, 1.1, 21, 0, 2, 34, 39
08/14/2023, 22:57:15, 32.534355, -16.7847667, 34, 8, 0.9, 1.3, 21, 1.852, 2, 34, 37
08/14/2023, 23:07:19, 32.5339217, -16.783985, 36, 7, 1.0, 1.4, 21, 3.704, 2, 34, 38
08/14/2023, 23:17:24, 32.5333533, -16.783025, 36, 8, 0.9, 1.3, 21, 0, 2, 34, 38
08/14/2023, 23:27:28, 32.5328683, -16.7820367, 42, 7, 1.0, 1.4, 21, 0, 2, 35, 39
08/14/2023, 23:37:32, 32.5323283, -16.7804817, 38, 8, 0.9, 1.3, 21, 1.852, 2, 32, 40
08/14/2023, 23:47:40, 32.5317933, -16.7792933, 72, 7, 1.0, 1.4, 21, 0, 5, 33, 39
08/14/2023, 23:57:45, 32.5315, -16.77787, 30, 6, 1.1, 1.4, 21, 1.852, 3, 34, 39
08/15/2023, 00:07:57, 32.531155, -16.77663, -12, 6, 1.1, 1.4, 21, 0, 9, 31, 40
08/15/2023, 00:18:02, 32.5312683, -16.77525, 18, 6, 1.2, 1.5, 21, 0, 2, 32, 41
08/15/2023, 00:28:06, 32.5309633, -16.7746867, 4, 8, 1.0, 1.2, 21, 1.852, 2, 32, 39
08/15/2023, 00:38:11, 32.530205, -16.7752383, -6, 7, 1.3, 1.5, 21, 48.152, 2, 34, 38
08/15/2023, 00:48:15, 32.5285783, -16.773335, 6, 7, 1.1, 1.3, 21, 3.704, 2, 33, 39
08/15/2023, 00:58:21, 32.5275767, -16.7720467, 12, 7, 1.0, 1.3, 21, 3.704, 3, 32, 38
08/15/2023, 01:08:26, 32.5260767, -16.7707183, -12, 6, 1.4, 1.7, 21, 1.852, 3, 32, 40
08/15/2023, 01:18:33, 32.5248883, -16.76962, -28, 6, 1.4, 1.7, 21, 3.704, 4, 31, 38
08/15/2023, 01:28:40, 32.5252067, -16.7679017, 0, 6, 1.4, 1.6, 20, 0, 5, 33, 38
08/15/2023, 01:38:53, 32.52387, -16.76658, -22, 6, 1.3, 1.6, 21, 0, 10, 30, 38
08/15/2023, 01:49:08, 32.5236467, -16.7665783, 62, 5, 1.4, 1.7, 21, 0, 13, 36, 39
08/15/2023, 01:59:19, 32.52349, -16.7665167, 0, 6, 1.3, 1.5, 21, 0, 9, 34, 39
08/15/2023, 02:09:27, 32.5215117, -16.76471, 12, 6, 1.2, 1.5, 21, 1.852, 6, 35, 39
08/15/2023, 02:19:33, 32.520905, -16.7642733, 4, 6, 1.2, 1.5, 21, 0, 3, 34, 38
08/15/2023, 02:29:37, 32.5197767, -16.7635083, 12, 6, 1.1, 1.4, 21, 0, 2, 35, 40
08/15/2023, 02:39:42, 32.519165, -16.7641383, 16, 8, 0.9, 1.2, 21, 3.704, 2, 32, 38
08/15/2023, 02:49:46, 32.5187483, -16.763835, 34, 8, 0.9, 1.2, 21, 1.852, 2, 32, 38
08/15/2023, 02:59:56, 32.5181033, -16.7632633, 56, 8, 0.9, 1.2, 21, 0, 8, 33, 38
08/15/2023, 03:10:07, 32.5173583, -16.7625183, 44, 8, 0.9, 1.2, 21, 0, 9, 34, 39
08/15/2023, 03:20:19, 32.51655, -16.7615767, 34, 8, 0.9, 1.2, 21, 0, 10, 34, 38
08/15/2023, 03:30:25, 32.516065, -16.7610933, 50, 7, 1.1, 1.4, 21, 0, 3, 34, 39
08/15/2023, 03:40:29, 32.5152867, -16.76344, 52, 7, 1.2, 1.4, 20, 0, 2, 32, 37
08/15/2023, 03:50:35, 32.5146933, -16.7632117, 60, 8, 1.0, 1.3, 21, 0, 3, 33, 38
08/15/2023, 04:00:42, 32.5140717, -16.7626133, 54, 7, 1.1, 1.3, 21, 0, 5, 34, 38
08/15/2023, 04:10:47, 32.5137167, -16.762205, 40, 8, 0.9, 1.2, 21, 0, 2, 32, 39
08/15/2023, 04:20:59, 32.5129667, -16.7617967, 48, 9, 0.9, 1.1, 21, 0, 10, 33, 38
08/15/2023, 04:31:14, 32.5110583, -16.76102, 296, 10, 0.9, 1.1, 21, 0, 13, 31, 38
08/15/2023, 04:41:25, 32.51056, -16.760745, 168, 8, 1.3, 1.5, 21, 0, 9, 34, 39
08/15/2023, 04:51:32, 32.5116967, -16.7604667, -112, 8, 1.2, 1.4, 21, 1.852, 4, 32, 38
08/15/2023, 05:01:46, 32.5069183, -16.7757967, 28, 8, 1.0, 1.3, 19, 33.336, 12, 33, 37
08/15/2023, 05:11:50, 32.503525, -16.8042383, -58, 8, 1.0, 1.3, 20, 0, 2, 34, 38
08/15/2023, 05:21:55, 32.5012917, -16.8052383, 266, 7, 1.1, 1.5, 21, 0, 2, 32, 39
08/15/2023, 05:31:59, 32.469865, -16.79273, 24, 9, 0.8, 1.1, 19, 40.744, 2, 32, 37
08/15/2023, 05:42:03, 32.4471267, -16.8297817, 10, 8, 1.0, 1.3, 19, 51.856, 2, 33, 36
08/15/2023, 05:52:08, 32.4613683, -16.91796, 14, 9, 0.8, 1.2, 20, 74.08, 2, 33, 36
08/15/2023, 06:02:12, 32.4782917, -16.9780067, 6, 8, 1.0, 1.3, 19, 46.3, 2, 32, 38
08/15/2023, 06:12:17, 32.4689433, -16.97791, 20, 9, 0.8, 1.2, 21, 0, 2, 33, 37
08/15/2023, 06:22:22, 32.4689617, -16.979, 30, 9, 0.8, 1.2, 21, 0, 3, 31, 40
08/15/2023, 06:32:27, 32.4694417, -16.98024, -48, 7, 1.1, 1.4, 20, 0, 2, 30, 36
08/15/2023, 06:42:37, 32.399185, -16.9976067, -18, 8, 1.0, 1.3, 20, 24.076, 8, 34, 37
08/15/2023, 06:52:41, 32.326645, -17.0079933, 14, 9, 0.9, 1.2, 19, 38.892, 2, 34, 37
08/15/2023, 07:02:46, 32.3070233, -17.015535, 18, 9, 0.9, 1.2, 20, 3.704, 2, 29, 34
08/15/2023, 07:13:01, 32.304065, -17.01616, 14, 9, 0.8, 1.1, 20, 0, 13, 34, 37
08/15/2023, 07:23:13, 32.3006333, -17.0166317, -52, 9, 1.0, 1.3, 21, 74.08, 10, 34, 38
08/15/2023, 07:33:18, 32.2398617, -17.0225633, 84, 6, 2.6, 2.7, 20, 48.152, 4, 33, 37
08/15/2023, 07:43:24, 32.17437, -17.0215483, -10, 9, 0.8, 1.1, 20, 53.708, 3, 32, 38
08/15/2023, 07:53:30, 32.1498867, -17.00534, 2, 9, 0.8, 1.1, 20, 27.78, 4, 34, 39
08/15/2023, 08:03:37, 32.1197083, -16.994735, -124, 7, 1.0, 1.3, 21, 0, 4, 29, 34
08/15/2023, 08:13:42, 32.082055, -16.99434, -28, 10, 0.7, 1.0, 20, 66.672, 3, 33, 38
08/15/2023, 08:23:56, 32.055505, -17.0016817, -10, 9, 0.8, 1.1, 20, 0, 12, 32, 36
08/15/2023, 08:34:06, 32.04577, -16.9953783, -48, 9, 0.8, 1.1, 20, 0, 8, 33, 37
08/15/2023, 08:44:11, 32.023685, -16.9955083, -62, 8, 0.9, 1.2, 20, 55.56, 2, 34, 37
08/15/2023, 08:54:15, 31.9606667, -16.97856, -46, 10, 0.7, 1.0, 21, 42.596, 2, 33, 38
08/15/2023, 09:04:26, 31.939205, -16.9576633, -12, 6, 1.1, 1.4, 21, 0, 8, 32, 35
08/15/2023, 09:14:31, 31.9388717, -16.9600833, -16, 7, 1.1, 1.3, 20, 1.852, 3, 32, 35
08/15/2023, 09:24:43, 31.94024, -16.963025, -12, 8, 0.8, 1.1, 21, 1.852, 9, 32, 37
08/15/2023, 09:34:47, 31.940525, -16.9648217, -36, 8, 0.8, 1.1, 21, 1.852, 2, 32, 38
08/15/2023, 09:44:53, 31.9404883, -16.965325, -10, 8, 0.9, 1.2, 21, 0, 3, 34, 38
08/15/2023, 09:55:08, 31.940355, -16.966435, -2, 8, 0.9, 1.2, 22, 0, 13, 33, 38
08/15/2023, 10:05:14, 31.9401783, -16.9669067, -2, 8, 0.9, 1.2, 22, 1.852, 4, 33, 38
08/15/2023, 10:15:19, 31.939965, -16.96724, 8, 6, 1.1, 1.4, 22, 1.852, 3, 34, 38
08/15/2023, 10:25:25, 31.9396817, -16.9674817, 16, 9, 0.8, 1.1, 22, 0, 3, 32, 38
08/15/2023, 10:35:30, 31.9394333, -16.967655, 16, 8, 0.9, 1.3, 22, 3.704, 3, 33, 38
08/15/2023, 10:45:35, 31.9392883, -16.967945, 4, 8, 0.9, 1.3, 22, 1.852, 2, 34, 38
08/15/2023, 10:55:42, 31.9391, -16.96835, 32, 8, 0.9, 1.3, 22, 0, 5, 35, 38
08/15/2023, 11:05:50, 31.9389317, -16.96885, 40, 9, 0.9, 1.2, 22, 0, 6, 34, 37
08/15/2023, 11:15:55, 31.9384933, -16.9693883, 68, 9, 0.9, 1.2, 22, 0, 3, 35, 38
08/15/2023, 11:26:01, 31.93851, -16.9700033, 72, 9, 0.9, 1.2, 22, 0, 3, 34, 38
08/15/2023, 11:36:05, 31.9382967, -16.9705983, 64, 8, 0.9, 1.3, 22, 1.852, 2, 35, 38
08/15/2023, 11:46:11, 31.9383, -16.971135, 70, 8, 0.9, 1.3, 22, 1.852, 3, 34, 37
08/15/2023, 11:56:17, 31.93805, -16.971635, 78, 7, 0.9, 1.3, 22, 1.852, 4, 33, 38
08/15/2023, 12:06:23, 31.938215, -16.9718333, 78, 7, 1.3, 1.5, 22, 0, 3, 34, 37
08/15/2023, 12:16:28, 31.937875, -16.9724183, 68, 8, 1.0, 1.2, 22, 0, 3, 33, 38
08/15/2023, 12:26:34, 31.9377683, -16.9729783, 60, 7, 1.3, 1.5, 22, 1.852, 3, 34, 39
08/15/2023, 12:36:42, 31.9375067, -16.9734417, 58, 7, 1.2, 1.5, 22, 0, 6, 35, 38
08/15/2023, 12:46:48, 31.937215, -16.9735933, 2, 7, 1.1, 1.4, 22, 1.852, 3, 33, 39
08/15/2023, 12:56:53, 31.93721, -16.97421, -44, 8, 1.0, 1.2, 22, 0, 3, 34, 38
08/15/2023, 13:07:07, 31.9369933, -16.974205, -8, 9, 0.9, 1.1, 22, 1.852, 12, 31, 37
08/15/2023, 13:17:12, 31.9368367, -16.974855, -18, 8, 0.9, 1.2, 22, 1.852, 2, 34, 37
08/15/2023, 13:27:16, 31.9365633, -16.9754417, -6, 9, 0.9, 1.2, 22, 0, 2, 33, 39
08/15/2023, 13:37:22, 31.93956, -16.954095, -38, 10, 0.8, 1.1, 24, 31.484, 3, 33, 38
08/15/2023, 13:47:34, 31.9609883, -16.95146, -32, 10, 0.8, 1.1, 24, 27.78, 10, 32, 37
08/15/2023, 13:57:38, 31.9811833, -16.962495, -108, 9, 0.8, 1.1, 22, 1.852, 2, 32, 36
08/15/2023, 14:07:43, 32.00207, -16.98987, 66, 8, 0.9, 1.2, 23, 53.708, 3, 32, 37
08/15/2023, 14:17:49, 32.00981, -17.0028517, 52, 8, 0.8, 1.2, 22, 0, 3, 36, 38
08/15/2023, 14:27:53, 32.00987, -17.00472, 36, 8, 0.8, 1.2, 22, 1.852, 2, 34, 38
08/15/2023, 14:37:59, 32.0102133, -17.0057317, 66, 8, 0.8, 1.2, 22, 0, 3, 34, 38
08/15/2023, 14:48:05, 32.0107983, -17.00666, -64, 7, 1.0, 1.4, 22, 1.852, 4, 35, 38
